Label	Total Fwd Packets	Total Backward Packets	Flow Bytes/s	Flow Packets/s	Flow Duration	FIN Flag Count	SYN Flag Count	ACK Flag Count	Packet Length Mean	Down/Up Ratio	Average Packet Size
DDoS	4	0	6.84159	1.14027	3.50795e+06	0	0	1	6	0	7.5
DDoS	4	0	3.06834	0.51139	7.82181e+06	0	0	1	6	0	7.5
DDoS	3	4	7002.85	4.21604	1.66032e+06	0	0	0	1453.38	1	1661
DDoS	3	7	13758.1	11.8267	845541	0	0	0	1057.55	2	1163.3
DDoS	3	5	7655.83	5.2649	1.5195e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	0	461538	76923.1	26	0	0	1	6	0	9
DDoS	4	0	2.07188	0.345314	1.15837e+07	0	0	1	6	0	7.5
DDoS	3	4	84743	51.0193	137203	0	0	0	1453.38	1	1661
DDoS	3	4	13501	8.12824	861195	0	0	0	1453.38	1	1661
BENIGN	24	21	110.815	0.387675	1.16076e+08	0	0	0	279.63	0	285.844
BENIGN	2	2	1.46939e+06	20408.2	196	0	0	0	66	1	82.5
BENIGN	2	2	1.38589e+06	16597.5	241	0	0	0	73.8	1	92.25
DDoS	5	0	4.12797	0.687995	7.26749e+06	0	0	1	6	0	7.2
DDoS	4	0	12.6918	2.11529	1.89099e+06	0	0	1	6	0	7.5
DDoS	3	6	6499.23	5.0282	1.7899e+06	0	0	0	1163.3	2	1292.56
BENIGN	1	1	0	62500	32	0	0	1	0	1	0
DDoS	3	6	30210.3	23.3846	384869	0	0	0	1162.7	2	1291.89
BENIGN	1	1	774.175	16.1286	124003	0	0	0	48	1	72
DDoS	3	6	8298.38	6.42013	1.40184e+06	0	0	0	1163.3	2	1292.56
BENIGN	5	2	69.1041	2.28174	3.06784e+06	0	0	0	26.5	0	30.2857
BENIGN	2	0	0	5.08201	393545	0	0	1	0	0	0
DDoS	3	7	13013.5	11.1925	893454	0	0	0	1057	2	1162.7
DDoS	2	4	43242.8	22.315	268877	0	0	0	1661	2	1937.83
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
BENIGN	13	0	4.64286e+07	928571	14	0	0	0	50	0	53.8462
BENIGN	2	2	5901.77	82.5423	48460	0	0	0	66	1	82.5
DDoS	6	0	3.415	0.569167	1.05417e+07	0	0	1	6	0	7
DDoS	3	6	25001.8	19.3429	465286	0	0	0	1163.3	2	1292.56
DDoS	3	4	123626	74.3905	94098	0	0	0	1454.12	1	1661.86
DDoS	4	0	2.80351	0.467252	8.5607e+06	0	0	1	6	0	7.5
BENIGN	2	0	1.0355e+09	1e+06	2	0	1	1	1378.67	0	2068
BENIGN	16	16	53.7648	0.274398	1.16619e+08	0	0	0	190	1	195.938
DDoS	5	0	12.1362	2.02271	2.47194e+06	0	0	1	6	0	7.2
BENIGN	1	1	1809.83	21.1676	94484	0	0	0	71	1	106.5
DDoS	3	6	7774.06	6.01449	1.49639e+06	0	0	0	1163.3	2	1292.56
DDoS	4	0	6.89237	1.14873	3.48211e+06	0	0	1	6	0	7.5
DDoS	5	0	6.12135	1.02023	4.90088e+06	0	0	1	6	0	7.2
DDoS	3	5	57430.2	39.4947	202559	0	0	0	1292.56	1	1454.12
DDoS	8	5	117.2	0.130635	9.95137e+07	0	0	1	833.5	0	897.615
DDoS	9	4	124.501	0.138702	9.37262e+07	0	0	1	833.929	0	898.077
BENIGN	1	1	0	26666.7	75	0	0	1	0	1	0
BENIGN	14	18	44398.1	51.7046	618901	0	0	0	832.667	1	858.688
DDoS	8	6	160.426	0.19267	7.2663e+07	0	0	1	777.533	0	833.071
BENIGN	2	0	0	0.124826	1.60222e+07	0	0	1	0	0	0
BENIGN	3	0	102990	9966.78	301	0	0	1	7.75	0	10.3333
BENIGN	4	4	9719.09	237.051	33748	0	0	0	40.1111	1	45.125
BENIGN	2	2	898785	16194.3	247	0	0	0	50.8	1	63.5
BENIGN	1	1	2850.04	33.14	60350	0	0	0	76.6667	1	115
DDoS	5	0	7.98106	1.33018	3.7589e+06	0	0	1	6	0	7.2
DDoS	3	4	18224	10.9717	638005	0	0	0	1453.38	1	1661
BENIGN	2	2	5777.13	82.5304	48467	0	0	0	64.6	1	80.75
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	22.6667	0	34
BENIGN	2	2	1.25e+06	19230.8	208	0	0	0	60.2	1	75.25
DDoS	5	0	6.94945	1.15824	4.31689e+06	0	0	1	6	0	7.2
DDoS	3	6	6357.07	4.91822	1.82993e+06	0	0	0	1163.3	2	1292.56
BENIGN	5	1	43.6395	1.44661	4.14762e+06	0	1	1	32.4286	0	37.8333
DDoS	8	4	1289.52	1.32678	9.04445e+06	0	0	1	897.615	0	972.417
BENIGN	1	1	3799.38	41.2976	48429	0	0	0	81.6667	1	122.5
BENIGN	18	16	93.3699	0.513852	6.61669e+07	0	0	0	176.514	0	181.706
BENIGN	1	1	0	34482.8	58	0	0	1	0	1	0
DDoS	3	0	17.216	4.30401	697024	0	0	1	4.5	0	6
BENIGN	5	1	44.7042	1.48191	4.04884e+06	0	1	1	32.4286	0	37.8333
BENIGN	2	2	2.35754e+06	22346.4	179	0	0	0	92.6	1	115.75
BENIGN	4	4	3601.09	49.33	162173	0	0	0	69.8889	1	78.625
BENIGN	2	1	55727.6	9287.93	323	1	0	0	6	0	8
BENIGN	2	3	202.043	56.123	89090	0	0	1	3	1	3.6
BENIGN	56	51	389.994	0.909789	1.1761e+08	0	0	0	424.694	0	428.664
BENIGN	6	8	3416.91	41.1322	340366	0	0	0	77.5333	1	83.0714
BENIGN	9	6	374.421	1.6265	9.22224e+06	0	0	0	215.812	0	230.2
BENIGN	2	2	6859.38	65.3275	61230	0	0	0	92.2	1	115.25
BENIGN	2	2	1.82114e+06	16260.2	246	0	0	0	96.4	1	120.5
DDoS	5	0	3.82369	0.637282	7.84582e+06	0	0	1	6	0	7.2
DDoS	5	0	5.02973	0.838288	5.96454e+06	0	0	1	6	0	7.2
BENIGN	1	1	0	33333.3	60	0	0	1	0	1	0
DDoS	8	6	145.058	0.174214	8.0361e+07	0	0	1	777.533	0	833.071
BENIGN	3	4	26815.6	143.728	48703	0	0	0	163.25	1	186.571
BENIGN	2	2	1.17986e+06	28777	139	0	0	0	39.4	1	49.25
DDoS	4	0	15.514	2.58567	1.54699e+06	0	0	1	6	0	7.5
BENIGN	1	1	58823.5	9803.92	204	0	0	1	6	1	9
BENIGN	2	0	0	666667	3	0	0	1	0	0	0
BENIGN	2	2	3280.21	50.0795	79873	0	0	0	61.4	1	76.75
BENIGN	2	0	28.9831	0.999418	2.00116e+06	0	1	1	29	0	43.5
BENIGN	1	1	315789	52631.6	38	0	0	1	6	1	9
BENIGN	2	0	705882	117647	17	0	0	1	6	0	9
BENIGN	3	1	2.16485	0.721618	5.5431e+06	0	0	0	2.4	0	3
DDoS	4	0	2.47848	0.413079	9.68337e+06	0	0	1	6	0	7.5
BENIGN	3	3	8.0474	0.0749758	8.00258e+07	0	0	0	100	1	116.667
BENIGN	2	0	0	60.6778	32961	0	0	1	0	0	0
DDoS	2	6	238556	164.224	48714	0	0	0	1291.22	3	1452.62
DDoS	4	0	5.92167	0.986945	4.05291e+06	0	0	1	6	0	7.5
BENIGN	2	2	1.07383e+06	26845.6	149	0	0	0	38.4	1	48
BENIGN	7	5	148.759	0.424419	2.8274e+07	0	0	0	323.538	0	350.5
DDoS	3	4	9679.78	5.82467	1.20178e+06	0	0	0	1454.12	1	1661.86
BENIGN	2	2	9744.53	74.1029	53979	0	0	0	112.2	1	140.25
BENIGN	13	14	14037.8	16.6397	1.62262e+06	0	0	0	813.5	1	843.63
BENIGN	1	1	255319	42553.2	47	0	0	1	6	1	9
BENIGN	17	21	376532	467.589	81268	0	0	0	784.615	1	805.263
BENIGN	11	11	33.8658	0.329667	6.6734e+07	0	0	0	98.2609	1	102.727
DDoS	3	5	6951.69	4.78067	1.67341e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	7348.36	65.6103	60966	0	0	0	96.4	1	120.5
BENIGN	1	1	0	80000	25	0	0	1	0	1	0
BENIGN	6	8	6094.58	16.8193	832379	0	0	0	338.2	1	362.357
BENIGN	3	3	1217.98	78.5793	76356	0	0	0	13.2857	1	15.5
BENIGN	13	8	6459.25	19.5848	1.07226e+06	0	0	0	314.818	0	329.81
DDoS	3	6	9613.17	7.43733	1.21011e+06	0	0	0	1163.3	2	1292.56
BENIGN	2	0	150000	25000	80	0	0	1	6	0	9
DDoS	3	6	16037.9	12.4143	724970	0	0	0	1162.7	2	1291.89
BENIGN	3	3	0.199876	0.0666253	9.00558e+07	0	0	1	3.42857	1	4
DDoS	4	0	2.19108	0.365179	1.09535e+07	0	0	1	6	0	7.5
DDoS	3	6	11895.6	9.20788	977424	0	0	0	1162.7	2	1291.89
DDoS	3	6	15120.6	11.6982	769346	0	0	0	1163.3	2	1292.56
BENIGN	3	1	2.025	0.674999	5.92594e+06	0	0	0	2.4	0	3
BENIGN	2	2	1.77049e+06	21857.9	183	0	0	0	71.8	1	89.75
BENIGN	2	2	6649.07	55.8745	71589	0	0	0	101.2	1	126.5
DDoS	8	4	117.766	0.121231	9.89846e+07	0	0	1	897.154	0	971.917
BENIGN	2	2	9691.25	85.7633	46640	0	0	0	98	1	122.5
DDoS	3	5	16415.8	11.2891	708648	0	0	0	1292.56	1	1454.12
BENIGN	2	0	1.2e+07	2e+06	1	1	0	0	6	0	9
DDoS	3	5	23591.5	16.2323	492846	0	0	0	1291.89	1	1453.38
BENIGN	2	2	4787.85	82.5491	48456	0	0	0	55.4	1	69.25
DDoS	4	0	9.49944	1.58324	2.52646e+06	0	0	1	6	0	7.5
BENIGN	2	0	0	666667	3	0	0	1	0	0	0
DDoS	4	0	6.32423	1.05404	3.79493e+06	0	0	1	6	0	7.5
DDoS	3	4	15867.5	9.55299	732755	0	0	0	1453.38	1	1661
BENIGN	1	1	3322.83	69.2257	28891	0	0	0	48	1	72
DDoS	3	6	130861	101.294	88850	0	0	0	1162.7	2	1291.89
BENIGN	3	2	173.596	48.2211	103689	1	0	0	4	0	4.8
DDoS	3	5	6658.81	4.58162	1.74611e+06	0	0	0	1291.89	1	1453.38
DDoS	4	0	11.9027	1.98379	2.01634e+06	0	0	1	6	0	7.5
DDoS	7	6	1408.95	1.57127	8.27354e+06	0	0	1	833.071	0	897.154
BENIGN	8	4	713.469	2.09998	5.71434e+06	0	0	0	313.615	0	339.75
DDoS	3	5	22844.9	15.7104	509216	0	0	0	1292.56	1	1454.12
BENIGN	13	8	68.9895	0.278987	7.52723e+07	0	0	0	236.045	0	247.286
DDoS	3	3	14679.2	7.57505	792074	0	0	1	1661	1	1937.83
BENIGN	2	2	2.27465	0.0392181	1.01994e+08	0	0	0	58.4	1	73
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
DDoS	3	6	18451.5	14.2826	630139	0	0	0	1162.7	2	1291.89
BENIGN	2	2	1.28409e+06	22727.3	176	0	0	0	52	1	65
BENIGN	3	1	0	64.2725	62235	0	0	0	0	0	0
DDoS	3	5	53317.7	36.6855	218070	0	0	0	1291.89	1	1453.38
BENIGN	5	5	288.869	1.9194	5.20997e+06	0	0	0	136.818	1	150.5
DDoS	5	0	5.03541	0.839235	5.95781e+06	0	0	1	6	0	7.2
BENIGN	22	21	2970.84	3.8928	1.1046e+07	0	0	0	745.818	0	763.163
DDoS	4	0	3.04892	0.508154	7.87164e+06	0	0	1	6	0	7.5
DDoS	3	4	285718	171.927	40715	0	0	0	1454.12	1	1661.86
DDoS	5	0	4.09731	0.682885	7.32187e+06	0	0	1	6	0	7.2
BENIGN	2	0	1.03333e+07	666667	3	0	1	1	20.6667	0	31
DDoS	3	6	339402	262.582	34275	0	0	0	1163.3	2	1292.56
BENIGN	1	1	376699	3883.5	515	0	0	0	86	1	129
DDoS	4	0	2.43105	0.405175	9.87229e+06	0	0	1	6	0	7.5
DDoS	9	4	152.375	0.169843	7.65413e+07	0	0	1	833.5	0	897.615
BENIGN	2	2	1.77358e+06	18867.9	212	0	0	0	84.4	1	105.5
DDoS	3	5	11045.2	7.59967	1.05268e+06	0	0	0	1291.89	1	1453.38
BENIGN	3	0	45744.7	3191.49	940	0	0	1	12.25	0	16.3333
BENIGN	15	6	1.39266e+06	1469.87	14287	0	0	0	904.409	0	947.476
BENIGN	3	1	11.3821	1.46866	2.72358e+06	0	0	1	6.2	0	7.75
DDoS	4	0	2.5568	0.426133	9.38674e+06	0	0	1	6	0	7.5
BENIGN	24	20	49.6638	0.370061	1.18899e+08	0	0	0	131.222	0	134.205
BENIGN	4	2	9538.59	97.9992	61225	0	0	0	88.4286	0	103.167
DDoS	3	6	12928.9	10.0077	899304	0	0	0	1162.7	2	1291.89
BENIGN	2	2	932735	17937.2	223	0	0	0	50.4	1	63
BENIGN	2	2	923077	21978	182	0	0	0	40.4	1	50.5
DDoS	4	0	6.22742	1.0379	3.85392e+06	0	0	1	6	0	7.5
BENIGN	3	0	135338	22556.4	133	0	0	1	6	0	8
BENIGN	2	0	3e+06	500000	4	1	0	0	6	0	9
BENIGN	2	2	2241.97	22.1977	180199	0	0	0	86.8	1	108.5
BENIGN	2	1	0	52631.6	57	0	0	1	0	0	0
BENIGN	2	2	3181	58.3669	68532	0	0	0	50.2	1	62.75
BENIGN	1	1	9950.66	82.9222	24119	0	0	0	107	1	160.5
DDoS	3	5	21291	14.6493	546100	0	0	0	1291.89	1	1453.38
DDoS	3	4	116254	69.9545	100065	0	0	0	1454.12	1	1661.86
DDoS	3	4	44642.4	26.8629	260582	0	0	0	1454.12	1	1661.86
DDoS	5	0	54.1361	9.02268	554159	0	0	1	6	0	7.2
DDoS	5	0	3.8586	0.6431	7.77484e+06	0	0	1	6	0	7.2
DDoS	3	4	71011.5	42.7523	163734	0	0	0	1453.38	1	1661
BENIGN	1	1	2840.79	40.5828	49282	0	0	0	67.3333	1	101
DDoS	3	5	9900.89	6.80883	1.17494e+06	0	0	0	1292.56	1	1454.12
DDoS	3	6	48727	37.7177	238615	0	0	0	1162.7	2	1291.89
BENIGN	9	6	5.56614e+06	13227.5	1134	0	0	0	394.5	0	420.8
DDoS	4	0	7.08608	1.18101	3.38692e+06	0	0	1	6	0	7.5
BENIGN	2	2	6325.43	166.459	24030	0	0	0	36.4	1	45.5
DDoS	8	5	142.839	0.159214	8.16514e+07	0	0	1	833.5	0	897.615
BENIGN	1	1	5650.08	42.8036	46725	0	0	0	101.667	1	152.5
DDoS	5	0	2.62062	0.436769	1.14477e+07	0	0	1	6	0	7.2
BENIGN	1	1	153846	25641	78	0	0	1	6	1	9
BENIGN	2	2	2.88492	0.0387238	1.03296e+08	0	0	0	70.6	1	88.25
BENIGN	2	2	1.73262e+06	21390.4	187	0	0	0	70.8	1	88.5
BENIGN	1	1	214286	35714.3	56	0	0	1	6	1	9
DDoS	9	5	119.233	0.143125	9.78168e+07	0	0	1	777.933	0	833.5
DDoS	3	4	457540	275.46	25412	0	0	0	1453.38	1	1661
BENIGN	5	1	29.6006	1.05091	5.70935e+06	0	1	1	30.7143	0	35.8333
BENIGN	2	1	2.52724	0.63181	4.74826e+06	0	0	1	4.5	0	6
DDoS	3	5	14462.6	9.94589	804352	0	0	0	1292.56	1	1454.12
DDoS	3	6	93650.6	72.4539	124217	0	0	0	1163.3	2	1292.56
BENIGN	2	2	449.726	3.58348	1.11623e+06	0	0	0	110	1	137.5
BENIGN	2	2	9098.43	127.251	31434	0	0	0	66.2	1	82.75
BENIGN	2	2	1.35814e+06	18604.7	215	0	0	0	66.4	1	83
BENIGN	2	2	11842.3	128.721	31075	0	0	0	82	1	102.5
DDoS	8	6	142.355	0.170967	8.18869e+07	0	0	1	777.533	0	833.071
BENIGN	2	0	771.704	128.617	15550	0	0	1	6	0	9
DDoS	8	5	115.712	0.129043	1.00742e+08	0	0	1	833.071	0	897.154
BENIGN	6	5	4.94792	0.176139	6.24505e+07	0	1	1	29.5833	0	32.2727
DDoS	5	0	4.39828	0.733047	6.82084e+06	0	0	1	6	0	7.2
BENIGN	1	1	3528.26	65.3381	30610	0	0	0	51.3333	1	77
DDoS	3	4	19949.5	12.0043	583123	0	0	0	1454.12	1	1661.86
DDoS	3	4	10091.2	6.07223	1.15279e+06	0	0	0	1454.12	1	1661.86
DDoS	4	0	7.11046	1.18508	3.37531e+06	0	0	1	6	0	7.5
BENIGN	2	2	1.38636e+06	22727.3	176	0	0	0	55.4	1	69.25
DDoS	3	5	163847	112.678	70999	0	0	0	1292.56	1	1454.12
BENIGN	1	1	255319	42553.2	47	0	0	1	6	1	9
DDoS	5	0	22.7274	3.7879	1.31999e+06	0	0	1	6	0	7.2
BENIGN	1	1	5659.38	65.8068	30392	0	0	0	72.3333	1	108.5
BENIGN	13	8	10728.4	33.1612	633271	0	0	0	308.818	0	323.524
BENIGN	2	2	1.28261e+06	21739.1	184	0	0	0	54.2	1	67.75
BENIGN	8	6	920.888	2.37124	5.90408e+06	0	0	0	362.467	0	388.357
BENIGN	1	1	5724.21	33.0879	60445	0	0	0	134.667	1	202
BENIGN	2	2	958.917	6.7768	590249	0	0	0	123	1	153.75
DDoS	3	4	356208	214.454	32641	0	0	0	1453.38	1	1661
BENIGN	2	0	9.25e+06	500000	4	0	1	1	22.6667	0	34
DDoS	3	3	16489.6	8.50929	705112	0	0	0	1661	1	1937.83
BENIGN	2	2	1.0582e+06	21164	189	0	0	0	48.4	1	60.5
BENIGN	1	1	5978.68	64.9857	30776	0	0	0	76.6667	1	115
DDoS	9	6	148.575	0.191086	7.84988e+07	0	0	1	729.312	0	777.933
DDoS	8	6	143.591	0.172364	8.12237e+07	0	0	1	777.933	0	833.5
DDoS	3	5	22564.1	15.5253	515287	0	0	0	1291.89	1	1453.38
DDoS	3	6	19923	15.4137	583898	0	0	0	1163.3	2	1292.56
BENIGN	3	4	2614.31	16.82	416171	0	0	0	136	1	155.429
BENIGN	3	1	145.277	1.33282	3.00116e+06	0	0	1	129.6	0	162
BENIGN	2	2	1.76871e+06	27210.9	147	0	0	0	62.2	1	77.75
BENIGN	2	0	2.31129	0.0624673	3.20168e+07	0	1	1	37	0	55.5
DDoS	8	5	139.743	0.155763	8.34601e+07	0	0	1	833.5	0	897.615
DDoS	4	0	7.29936	1.21656	3.28796e+06	0	0	1	6	0	7.5
BENIGN	19	23	3499.29	24.7633	1.69606e+06	0	0	0	138.023	1	141.31
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
DDoS	8	5	119.522	0.133292	9.75305e+07	0	0	1	833.071	0	897.154
DDoS	3	5	11821.6	8.12972	984044	0	0	0	1292.56	1	1454.12
BENIGN	10	5	11702.6	89.4694	167655	0	0	0	122.625	0	130.8
DDoS	3	5	774927	533.191	15004	0	0	0	1291.89	1	1453.38
DDoS	4	0	3.9723	0.66205	6.04184e+06	0	0	1	6	0	7.5
DDoS	3	6	73096.9	56.5522	159145	0	0	0	1163.3	2	1292.56
DDoS	8	6	148.537	0.178393	7.84786e+07	0	0	1	777.533	0	833.071
BENIGN	8	8	869.318	3.14543	5.08675e+06	0	0	0	260.118	1	276.375
DDoS	3	6	6135.29	4.74663	1.89608e+06	0	0	0	1163.3	2	1292.56
DDoS	3	5	24036.1	16.5296	483980	0	0	0	1292.56	1	1454.12
DDoS	8	5	121.961	0.135942	9.56292e+07	0	0	1	833.5	0	897.615
BENIGN	2	0	108108	18018	111	0	0	1	6	0	9
DDoS	3	6	365871	283.206	31779	0	0	0	1162.7	2	1291.89
DDoS	3	7	519852	447.107	22366	0	0	0	1057	2	1162.7
DDoS	5	0	4.09624	0.682707	7.32379e+06	0	0	1	6	0	7.2
DDoS	9	6	116.218	0.14947	1.00355e+08	0	0	1	729.312	0	777.933
DDoS	3	5	9885.52	6.80177	1.17616e+06	0	0	0	1291.89	1	1453.38
BENIGN	2	2	1.43902e+06	24390.2	164	0	0	0	54.2	1	67.75
DDoS	3	7	6569.97	5.6477	1.77063e+06	0	0	0	1057.55	2	1163.3
BENIGN	7	3	132.151	1.74112	5.74343e+06	0	0	0	69	0	75.9
DDoS	8	6	145.35	0.174474	8.0241e+07	0	0	1	777.933	0	833.5
DDoS	3	5	99463.1	68.4006	116958	0	0	0	1292.56	1	1454.12
DDoS	5	0	3.0062	0.501033	9.97939e+06	0	0	1	6	0	7.2
DDoS	3	4	12060.8	7.25744	964528	0	0	0	1454.12	1	1661.86
DDoS	5	0	3.35841	0.559735	8.9328e+06	0	0	1	6	0	7.2
BENIGN	1	1	5213.73	64.7668	30880	0	0	0	69.6667	1	104.5
BENIGN	54	31	210.811	0.733783	1.15838e+08	0	0	0	283.953	0	287.294
DDoS	3	4	184265	110.879	63132	0	0	0	1454.12	1	1661.86
BENIGN	3	2	0	0.296094	1.68865e+07	0	0	1	0	0	0
BENIGN	10	7	29247.6	114.065	149038	0	0	0	242.167	0	256.412
BENIGN	1	1	0	39215.7	51	0	0	1	0	1	0
BENIGN	2	0	0	500000	4	0	0	1	0	0	0
DDoS	2	5	316226	190.481	36749	0	0	0	1452.62	2	1660.14
DDoS	3	4	24027.3	14.4656	483908	0	0	0	1453.38	1	1661
DDoS	4	0	11.6337	1.93895	2.06297e+06	0	0	1	6	0	7.5
DDoS	4	0	2.40535	0.400892	9.97776e+06	0	0	1	6	0	7.5
BENIGN	1	1	0	34482.8	58	0	0	1	0	1	0
DDoS	4	0	2.62992	0.438319	9.12577e+06	0	0	1	6	0	7.5
DDoS	7	6	1162.56	1.29717	1.00218e+07	0	0	1	832.643	0	896.692
DDoS	6	0	4.46056	0.743427	8.07073e+06	0	0	1	6	0	7
BENIGN	14	14	80.662	0.427348	6.55203e+07	0	0	0	182.241	1	188.75
BENIGN	4	4	5.56519	0.115941	6.90003e+07	0	0	0	48	1	54
DDoS	3	5	199708	137.41	58220	0	0	0	1291.89	1	1453.38
BENIGN	2	0	250000	41666.7	48	0	0	1	6	0	9
BENIGN	5	1	40.656	1.5439	3.88627e+06	0	1	1	28.4286	0	33.1667
BENIGN	2	0	250000	41666.7	48	1	0	0	6	0	9
DDoS	3	6	69890.2	54.0992	166361	0	0	0	1162.7	2	1291.89
BENIGN	1	1	134831	22471.9	89	0	0	1	6	1	9
BENIGN	3	1	0	201.076	19893	0	0	1	0	0	0
DDoS	8	6	120.511	0.144659	9.67795e+07	0	0	1	777.933	0	833.5
BENIGN	1	1	0	39215.7	51	0	0	1	0	1	0
BENIGN	8	7	480.343	1.3923	1.07735e+07	0	0	0	323.438	0	345
BENIGN	2	0	0	355.556	5625	0	0	1	0	0	0
BENIGN	2	0	173.805	28.9675	69043	0	0	1	6	0	9
DDoS	5	0	8.28514	1.38086	3.62094e+06	0	0	1	6	0	7.2
BENIGN	1	1	3902.89	66.1507	30234	0	0	0	56.3333	1	84.5
BENIGN	9	6	783.607	2.63309	5.69674e+06	0	0	0	279	0	297.6
DDoS	5	0	15.0224	2.50374	1.99701e+06	0	0	1	6	0	7.2
DDoS	8	5	124.213	0.138452	9.38953e+07	0	0	1	833.5	0	897.615
BENIGN	3	4	10051.1	54.2047	129140	0	0	0	162.25	1	185.429
DDoS	8	5	139.166	0.155119	8.38066e+07	0	0	1	833.5	0	897.615
DDoS	8	6	131.471	0.157897	8.86656e+07	0	0	1	777.533	0	833.071
DDoS	9	6	114.439	0.147106	1.01967e+08	0	0	1	729.688	0	778.333
BENIGN	1	1	1702.02	16.5244	121033	0	0	0	85.3333	1	128
BENIGN	2	2	9404.91	166.459	24030	0	0	0	52	1	65
BENIGN	10	5	15592.3	196.212	76448	0	0	0	74.5	0	79.4667
DDoS	3	6	9996.49	7.73789	1.16311e+06	0	0	0	1162.7	2	1291.89
BENIGN	9	11	4539.31	19.5113	1.02505e+06	0	0	0	221.571	1	232.65
BENIGN	2	0	1.03333e+07	666667	3	0	1	1	20.6667	0	31
BENIGN	1	1	4760.35	65.2103	30670	0	0	0	70.3333	1	105.5
DDoS	4	0	6.49924	1.08321	3.69274e+06	0	0	1	6	0	7.5
BENIGN	1	1	7426.39	65.7203	30432	0	0	0	91.6667	1	137.5
DDoS	3	5	8264.75	5.68366	1.40754e+06	0	0	0	1292.56	1	1454.12
BENIGN	14	9	15782.5	54.4633	422303	0	0	0	277.708	0	289.783
DDoS	3	6	12045.1	9.31882	965788	0	0	0	1163.3	2	1292.56
DDoS	3	5	10363.6	7.12706	1.12248e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	2.67257	0.0414352	9.65362e+07	0	0	0	61.8	1	77.25
BENIGN	9	11	5900.75	25.3632	788544	0	0	0	221.571	1	232.65
BENIGN	1	1	0	20618.6	97	0	0	1	0	1	0
DDoS	8	5	135.188	0.150763	8.6228e+07	0	0	1	833.071	0	897.154
BENIGN	2	2	4606.97	115.174	34730	0	0	0	38.4	1	48
BENIGN	14	14	134.879	0.462422	6.05507e+07	0	0	0	281.621	1	291.679
DDoS	5	0	4.92138	0.82023	6.09585e+06	0	0	1	6	0	7.2
DDoS	8	5	148.867	0.165933	7.83449e+07	0	0	1	833.5	0	897.615
DDoS	3	5	73776.5	50.736	157679	0	0	0	1292.56	1	1454.12
BENIGN	2	2	975124	19900.5	201	0	0	0	46.2	1	57.75
BENIGN	2	0	9.25e+06	500000	4	0	1	1	24.6667	0	37
BENIGN	2	0	0	9569.38	209	0	0	1	0	0	0
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	24.6667	0	37
BENIGN	1	1	1857.57	12.9447	154503	0	0	0	109.333	1	164
BENIGN	5	1	35.2813	1.16955	5.13019e+06	0	1	1	32.4286	0	37.8333
BENIGN	2	2	1.36213e+06	13289	301	0	0	0	89.6	1	112
BENIGN	7	5	289.289	2.71208	4.42464e+06	0	0	0	98.4615	0	106.667
BENIGN	1	1	285714	47619	42	0	0	1	6	1	9
BENIGN	1	1	461538	76923.1	26	0	0	1	6	1	9
BENIGN	1	1	1267.18	19.1998	104168	0	0	0	57.6667	1	86.5
BENIGN	2	0	645833	41666.7	48	0	1	1	20.6667	0	31
DDoS	4	0	3.23295	0.538826	7.42355e+06	0	0	1	6	0	7.5
DDoS	3	5	176726	121.597	65791	0	0	0	1291.89	1	1453.38
BENIGN	2	2	7600.4	128.82	31051	0	0	0	52.6	1	65.75
BENIGN	2	2	968421	21052.6	190	0	0	0	44.4	1	55.5
BENIGN	15	11	17798.5	55.1956	471052	0	0	0	310.519	0	322.462
DDoS	8	5	151.647	0.169031	7.69089e+07	0	0	1	833.5	0	897.615
DDoS	3	5	35220.1	24.2208	330294	0	0	0	1292.56	1	1454.12
BENIGN	3	0	300613	18404.9	163	0	0	1	13.75	0	18.3333
BENIGN	11	8	16355.7	59.1357	321295	0	0	0	262.75	0	276.579
DDoS	3	4	375828	226.266	30937	0	0	0	1453.38	1	1661
BENIGN	2	2	1.07018e+06	17543.9	228	0	0	0	55.8	1	69.75
DDoS	3	5	6441.85	4.43005	1.80585e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	0	54298.6	9049.77	221	0	0	1	6	0	9
BENIGN	2	2	15296.7	129.086	30987	0	0	0	100.8	1	126
DDoS	9	5	154.772	0.185689	7.53948e+07	0	0	1	778.333	0	833.929
DDoS	3	6	10733.7	8.30421	1.08379e+06	0	0	0	1163.3	2	1292.56
BENIGN	7	4	156.329	2.17124	5.06624e+06	0	0	0	66	0	72
DDoS	8	6	165.577	0.198857	7.04024e+07	0	0	1	777.533	0	833.071
DDoS	3	5	340449	234.247	34152	0	0	0	1291.89	1	1453.38
BENIGN	2	0	63492.1	10582	189	0	0	1	6	0	9
DDoS	3	6	348176	269.509	33394	0	0	0	1162.7	2	1291.89
DDoS	3	5	27781.8	19.1055	418728	0	0	0	1292.56	1	1454.12
DDoS	3	6	8316.32	6.43402	1.39882e+06	0	0	0	1163.3	2	1292.56
