Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Flow Duration,FIN Flag Count,SYN Flag Count,ACK Flag Count,Packet Length Mean,Down/Up Ratio,Average Packet Size,Label
3,7,13758.05549,11.82674761,845541,0,0,0,1057.545455,2,1163.3,DDoS
3,5,7655.827985,5.264903626,1519496,0,0,0,1292.555556,1,1454.125,DDoS
2,0,461538.461538462,76923.0769230769,26,0,0,1,6,0,9,BENIGN
4,0,2.071884016,0.345314003,11583660,0,0,1,6,0,7.5,DDoS
3,4,84743.04498,51.01929258,137203,0,0,0,1453.375,1,1661,DDoS
3,4,13501.00732,8.12824041,861195,0,0,0,1453.375,1,1661,DDoS
24,21,110.8148705992,0.3876754394,116076479,0,0,0,279.6304347826,0,285.8444444444,BENIGN
2,2,1469387.75510204,20408.1632653061,196,0,0,0,66,1,82.5,BENIGN
2,2,1385892.11618257,16597.510373444,241,0,0,0,73.8,1,92.25,BENIGN
5,0,4.127970952,0.687995159,7267493,0,0,1,6,0,7.2,DDoS
4,0,12.69175121,2.115291868,1890992,0,0,1,6,0,7.5,DDoS
3,6,6499.227613,5.028199821,1789905,0,0,0,1163.3,2,1292.555556,DDoS
1,1,0,62500,32,0,0,1,0,1,0,BENIGN
3,6,30210.27934,23.38458021,384869,0,0,0,1162.7,2,1291.888889,DDoS
1,1,774.1748183512,16.128642049,124003,0,0,0,48,1,72,BENIGN
3,6,8298.379273,6.420133539,1401840,0,0,0,1163.3,2,1292.555556,DDoS
5,2,69.1040625692,2.281737915,3067837,0,0,0,26.5,0,30.2857142857,BENIGN
2,0,0,5.0820109517,393545,0,0,1,0,0,0,BENIGN
3,7,13013.54071,11.19251803,893454,0,0,0,1057,2,1162.7,DDoS
2,4,43242.82107,22.31503624,268877,0,0,0,1661,2,1937.833333,DDoS
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
13,0,46428571.4285714,928571.428571429,14,0,0,0,50,0,53.8461538462,BENIGN
2,2,5901.774659513,82.5423029303,48460,0,0,0,66,1,82.5,BENIGN
6,0,3.415003457,0.569167243,10541717,0,0,1,6,0,7,DDoS
3,6,25001.82683,19.34294176,465286,0,0,0,1163.3,2,1292.555556,DDoS
3,4,123626.432,74.39052902,94098,0,0,0,1454.125,1,1661.857143,DDoS
4,0,2.803510369,0.467251728,8560696,0,0,1,6,0,7.5,DDoS
2,0,1035500000,1000000,2,0,1,1,1378.6666666667,0,2068,BENIGN
16,16,53.7647865704,0.2743976348,116619081,0,0,0,190,1,195.9375,BENIGN
5,0,12.13623163,2.022705271,2471937,0,0,1,6,0,7.2,DDoS
1,1,1809.8302358071,21.1676050972,94484,0,0,0,71,1,106.5,BENIGN
3,6,7774.058449,6.014486894,1496387,0,0,0,1163.3,2,1292.555556,DDoS
4,0,6.892368769,1.148728128,3482112,0,0,1,6,0,7.5,DDoS
5,0,6.121350884,1.020225147,4900879,0,0,1,6,0,7.2,DDoS
3,5,57430.18084,39.49466575,202559,0,0,0,1292.555556,1,1454.125,DDoS
8,5,117.1999174,0.13063525,99513722,0,0,1,833.5,0,897.6153846,DDoS
9,4,124.5009014,0.138701836,93726229,0,0,1,833.9285714,0,898.0769231,DDoS
1,1,0,26666.6666666667,75,0,0,1,0,1,0,BENIGN
14,18,44398.0539698595,51.704553717,618901,0,0,0,832.6666666667,1,858.6875,BENIGN
8,6,160.4255702,0.192670325,72662980,0,0,1,777.5333333,0,833.0714286,DDoS
2,0,0,0.1248264522,16022245,0,0,1,0,0,0,BENIGN
3,0,102990.033222591,9966.7774086379,301,0,0,1,7.75,0,10.3333333333,BENIGN
4,4,9719.0944648572,237.0510845087,33748,0,0,0,40.1111111111,1,45.125,BENIGN
2,2,898785.425101215,16194.3319838057,247,0,0,0,50.8,1,63.5,BENIGN
1,1,2850.0414250207,33.14001657,60350,0,0,0,76.6666666667,1,115,BENIGN
5,0,7.981062535,1.330177089,3758898,0,0,1,6,0,7.2,DDoS
3,4,18223.99511,10.97170085,638005,0,0,0,1453.375,1,1661,DDoS
2,2,5777.1267047682,82.5303814967,48467,0,0,0,64.6,1,80.75,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,22.6666666667,0,34,BENIGN
2,2,1250000,19230.7692307692,208,0,0,0,60.2,1,75.25,BENIGN
5,0,6.949453842,1.158242307,4316886,0,0,1,6,0,7.2,DDoS
3,6,6357.073768,4.918220916,1829930,0,0,0,1163.3,2,1292.555556,DDoS
5,1,43.6394637698,1.4466120587,4147622,0,1,1,32.4285714286,0,37.8333333333,BENIGN
8,4,1289.520235,1.326780659,9044449,0,0,1,897.6153846,0,972.4166667,DDoS
1,1,3799.3764066985,41.297569638,48429,0,0,0,81.6666666667,1,122.5,BENIGN
18,16,93.3699421693,0.5138520611,66166904,0,0,0,176.5142857143,0,181.7058823529,BENIGN
1,1,0,34482.7586206897,58,0,0,1,0,1,0,BENIGN
3,0,17.21604995,4.304012487,697024,0,0,1,4.5,0,6,DDoS
5,1,44.704173221,1.4819062946,4048839,0,1,1,32.4285714286,0,37.8333333333,BENIGN
2,2,2357541.89944134,22346.3687150838,179,0,0,0,92.6,1,115.75,BENIGN
4,4,3601.0926603072,49.3300364426,162173,0,0,0,69.8888888889,1,78.625,BENIGN
2,1,55727.5541795666,9287.9256965944,323,1,0,0,6,0,8,BENIGN
2,3,202.0428779886,56.1230216635,89090,0,0,1,3,1,3.6,BENIGN
56,51,389.9935247658,0.9097893289,117609645,0,0,0,424.6944444444,0,428.6635514019,BENIGN
6,8,3416.9100321419,41.1321929922,340366,0,0,0,77.5333333333,1,83.0714285714,BENIGN
9,6,374.4211273708,1.6265035941,9222236,0,0,0,215.8125,0,230.2,BENIGN
2,2,6859.382655561,65.3274538625,61230,0,0,0,92.2,1,115.25,BENIGN
2,2,1821138.21138211,16260.162601626,246,0,0,0,96.4,1,120.5,BENIGN
5,0,3.823694543,0.637282424,7845815,0,0,1,6,0,7.2,DDoS
5,0,5.029729895,0.838288316,5964535,0,0,1,6,0,7.2,DDoS
1,1,0,33333.3333333333,60,0,0,1,0,1,0,BENIGN
8,6,145.0579405,0.174213877,80360992,0,0,1,777.5333333,0,833.0714286,DDoS
3,4,26815.5965751596,143.7283124243,48703,0,0,0,163.25,1,186.5714285714,BENIGN
2,2,1179856.11510791,28776.9784172662,139,0,0,0,39.4,1,49.25,BENIGN
4,0,15.51402824,2.585671373,1546987,0,0,1,6,0,7.5,DDoS
1,1,58823.5294117647,9803.9215686275,204,0,0,1,6,1,9,BENIGN
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
2,2,3280.207329135,50.0795012082,79873,0,0,0,61.4,1,76.75,BENIGN
2,0,28.9831173342,0.9994178391,2001165,0,1,1,29,0,43.5,BENIGN
1,1,315789.47368421,52631.5789473684,38,0,0,1,6,1,9,BENIGN
2,0,705882.352941177,117647.058823529,17,0,0,1,6,0,9,BENIGN
3,1,2.1648528207,0.7216176069,5543102,0,0,0,2.4,0,3,BENIGN
4,0,2.478476241,0.413079374,9683369,0,0,1,6,0,7.5,DDoS
3,3,8.0474049131,0.0749758222,80025798,0,0,0,100,1,116.6666666667,BENIGN
2,0,0,60.6777706987,32961,0,0,1,0,0,0,BENIGN
2,6,238555.6514,164.2238371,48714,0,0,0,1291.222222,3,1452.625,DDoS
4,0,5.921672557,0.986945426,4052909,0,0,1,6,0,7.5,DDoS
2,2,1073825.5033557,26845.6375838926,149,0,0,0,38.4,1,48,BENIGN
7,5,148.7587030561,0.4244185537,28273976,0,0,0,323.5384615385,0,350.5,BENIGN
3,4,9679.776066,5.824673985,1201784,0,0,0,1454.125,1,1661.857143,DDoS
2,2,9744.5302802942,74.1028918654,53979,0,0,0,112.2,1,140.25,BENIGN
13,14,14037.7820821991,16.6397452024,1622621,0,0,0,813.5,1,843.6296296296,BENIGN
1,1,255319.14893617,42553.1914893617,47,0,0,1,6,1,9,BENIGN
17,21,376531.968302407,467.5887188069,81268,0,0,0,784.6153846154,1,805.2631578947,BENIGN
11,11,33.8657899643,0.329666982,66734011,0,0,0,98.2608695652,1,102.7272727273,BENIGN
3,5,6951.690146,4.780668887,1673406,0,0,0,1292.555556,1,1454.125,DDoS
2,2,7348.3581012368,65.6103401896,60966,0,0,0,96.4,1,120.5,BENIGN
1,1,0,80000,25,0,0,1,0,1,0,BENIGN
6,8,6094.5795124577,16.8192614182,832379,0,0,0,338.2,1,362.3571428571,BENIGN
3,3,1217.9789407512,78.5792865001,76356,0,0,0,13.2857142857,1,15.5,BENIGN
13,8,6459.2482613841,19.5847839285,1072261,0,0,0,314.8181818182,0,329.8095238095,BENIGN
3,6,9613.167718,7.437334261,1210111,0,0,0,1163.3,2,1292.555556,DDoS
2,0,150000,25000,80,0,0,1,6,0,9,BENIGN
3,6,16037.90502,12.4143068,724970,0,0,0,1162.7,2,1291.888889,DDoS
3,3,0.1998760014,0.0666253338,90055834,0,0,1,3.4285714286,1,4,BENIGN
4,0,2.191076476,0.365179413,10953520,0,0,1,6,0,7.5,DDoS
3,6,11895.55403,9.207877032,977424,0,0,0,1162.7,2,1291.888889,DDoS
3,6,15120.63493,11.6982476,769346,0,0,0,1163.3,2,1292.555556,DDoS
3,1,2.0249962158,0.6749987386,5925937,0,0,0,2.4,0,3,BENIGN
2,2,1770491.80327869,21857.9234972678,183,0,0,0,71.8,1,89.75,BENIGN
2,2,6649.0661973208,55.8745058598,71589,0,0,0,101.2,1,126.5,BENIGN
8,4,117.7657951,0.121230981,98984599,0,0,1,897.1538462,0,971.9166667,DDoS
2,2,9691.2521440823,85.7632933105,46640,0,0,0,98,1,122.5,BENIGN
3,5,16415.76636,11.28910263,708648,0,0,0,1292.555556,1,1454.125,DDoS
2,0,12000000,2000000,1,1,0,0,6,0,9,BENIGN
3,5,23591.54787,16.23225105,492846,0,0,0,1291.888889,1,1453.375,DDoS
2,2,4787.8487700182,82.5491167245,48456,0,0,0,55.4,1,69.25,BENIGN
4,0,9.499438939,1.583239823,2526465,0,0,1,6,0,7.5,DDoS
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
4,0,6.324230657,1.054038443,3794928,0,0,1,6,0,7.5,DDoS
3,4,15867.5137,9.552988379,732755,0,0,0,1453.375,1,1661,DDoS
1,1,3322.834100585,69.2257104289,28891,0,0,0,48,1,72,BENIGN
3,6,130861.0017,101.2943163,88850,0,0,0,1162.7,2,1291.888889,DDoS
3,2,173.5960420102,48.2211227806,103689,1,0,0,4,0,4.8,BENIGN
3,5,6658.813005,4.581620714,1746107,0,0,0,1291.888889,1,1453.375,DDoS
4,0,11.90274269,1.983790448,2016342,0,0,1,6,0,7.5,DDoS
7,6,1408.949665,1.571274397,8273539,0,0,1,833.0714286,0,897.1538462,DDoS
8,4,713.4687214753,2.0999815202,5714336,0,0,0,313.6153846154,0,339.75,BENIGN
3,5,22844.92239,15.71042544,509216,0,0,0,1292.555556,1,1454.125,DDoS
13,8,68.9895312073,0.2789871279,75272290,0,0,0,236.0454545455,0,247.2857142857,BENIGN
3,3,14679.18402,7.575049806,792074,0,0,1,1661,1,1937.833333,DDoS
2,2,2.2746485129,0.0392180778,101993780,0,0,0,58.4,1,73,BENIGN
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
3,6,18451.48451,14.28256305,630139,0,0,0,1162.7,2,1291.888889,DDoS
2,2,1284090.90909091,22727.2727272727,176,0,0,0,52,1,65,BENIGN
3,1,0,64.2725154656,62235,0,0,0,0,0,0,BENIGN
3,5,53317.74201,36.68546797,218070,0,0,0,1291.888889,1,1453.375,DDoS
5,5,288.8694475165,1.9193983224,5209966,0,0,0,136.8181818182,1,150.5,BENIGN
5,0,5.035407306,0.839234551,5957810,0,0,1,6,0,7.2,DDoS
22,21,2970.8427213267,3.8928034196,11046024,0,0,0,745.8181818182,0,763.1627906977,BENIGN
4,0,3.048921857,0.508153643,7871635,0,0,1,6,0,7.5,DDoS
3,4,285717.7944,171.9268083,40715,0,0,0,1454.125,1,1661.857143,DDoS
5,0,4.097311699,0.682885283,7321874,0,0,1,6,0,7.2,DDoS
2,0,10333333.3333333,666666.666666667,3,0,1,1,20.6666666667,0,31,BENIGN
3,6,339401.8964,262.5820569,34275,0,0,0,1163.3,2,1292.555556,DDoS
1,1,376699.029126214,3883.4951456311,515,0,0,0,86,1,129,BENIGN
4,0,2.431047885,0.405174647,9872286,0,0,1,6,0,7.5,DDoS
9,4,152.3752238,0.169842914,76541315,0,0,1,833.5,0,897.6153846,DDoS
2,2,1773584.90566038,18867.9245283019,212,0,0,0,84.4,1,105.5,BENIGN
3,5,11045.1734,7.599672074,1052677,0,0,0,1291.888889,1,1453.375,DDoS
3,0,45744.6808510638,3191.4893617021,940,0,0,1,12.25,0,16.3333333333,BENIGN
15,6,1392664.66018058,1469.8677119059,14287,0,0,0,904.4090909091,0,947.4761904762,BENIGN
3,1,11.3820780003,1.4686552258,2723580,0,0,1,6.2,0,7.75,BENIGN
4,0,2.556797117,0.426132853,9386744,0,0,1,6,0,7.5,DDoS
24,20,49.66383513,0.3700607529,118899396,0,0,0,131.2222222222,0,134.2045454545,BENIGN
4,2,9538.5871784402,97.9991833401,61225,0,0,0,88.4285714286,0,103.1666666667,BENIGN
3,6,12928.88723,10.00773932,899304,0,0,0,1162.7,2,1291.888889,DDoS
2,2,932735.426008969,17937.2197309417,223,0,0,0,50.4,1,63,BENIGN
2,2,923076.923076923,21978.021978022,182,0,0,0,40.4,1,50.5,BENIGN
4,0,6.227420735,1.037903456,3853923,0,0,1,6,0,7.5,DDoS
3,0,135338.345864662,22556.3909774436,133,0,0,1,6,0,8,BENIGN
2,0,3000000,500000,4,1,0,0,6,0,9,BENIGN
2,2,2241.9658266694,22.1976814522,180199,0,0,0,86.8,1,108.5,BENIGN
2,1,0,52631.5789473684,57,0,0,1,0,0,0,BENIGN
2,2,3180.9957392167,58.3668942976,68532,0,0,0,50.2,1,62.75,BENIGN
1,1,9950.6613043659,82.9221775364,24119,0,0,0,107,1,160.5,BENIGN
3,5,21290.97235,14.64933162,546100,0,0,0,1291.888889,1,1453.375,DDoS
3,4,116254.4346,69.95452956,100065,0,0,0,1454.125,1,1661.857143,DDoS
3,4,44642.37745,26.86294525,260582,0,0,0,1454.125,1,1661.857143,DDoS
5,0,54.1360873,9.022681216,554159,0,0,1,6,0,7.2,DDoS
5,0,3.858597824,0.643099637,7774845,0,0,1,6,0,7.2,DDoS
3,4,71011.51868,42.75226892,163734,0,0,0,1453.375,1,1661,DDoS
1,1,2840.793798953,40.5827685565,49282,0,0,0,67.3333333333,1,101,BENIGN
3,5,9900.888978,6.808829349,1174945,0,0,0,1292.555556,1,1454.125,DDoS
3,6,48727.0289,37.71766234,238615,0,0,0,1162.7,2,1291.888889,DDoS
9,6,5566137.56613757,13227.5132275132,1134,0,0,0,394.5,0,420.8,BENIGN
4,0,7.086077835,1.181012973,3386923,0,0,1,6,0,7.5,DDoS
2,2,6325.4265501457,166.4585934249,24030,0,0,0,36.4,1,45.5,BENIGN
8,5,142.8390223,0.15921352,81651357,0,0,1,833.5,0,897.6153846,DDoS
1,1,5650.0802568218,42.8036383093,46725,0,0,0,101.6666666667,1,152.5,BENIGN
5,0,2.620615121,0.436769187,11447694,0,0,1,6,0,7.2,DDoS
1,1,153846.153846154,25641.0256410256,78,0,0,1,6,1,9,BENIGN
2,2,2.8849243188,0.0387238164,103295604,0,0,0,70.6,1,88.25,BENIGN
2,2,1732620.32085562,21390.3743315508,187,0,0,0,70.8,1,88.5,BENIGN
1,1,214285.714285714,35714.2857142857,56,0,0,1,6,1,9,BENIGN
9,5,119.2330848,0.143124684,97816810,0,0,1,777.9333333,0,833.5,DDoS
3,4,457539.745,275.4604124,25412,0,0,0,1453.375,1,1661,DDoS
5,1,29.6005623056,1.0509075375,5709351,0,1,1,30.7142857143,0,35.8333333333,BENIGN
2,1,2.5272410257,0.6318102564,4748261,0,0,1,4.5,0,6,BENIGN
3,5,14462.5736,9.945894335,804352,0,0,0,1292.555556,1,1454.125,DDoS
3,6,93650.62753,72.45385092,124217,0,0,0,1163.3,2,1292.555556,DDoS
2,2,449.7264910404,3.5834780163,1116234,0,0,0,110,1,137.5,BENIGN
2,2,9098.4284532672,127.2507475981,31434,0,0,0,66.2,1,82.75,BENIGN
2,2,1358139.53488372,18604.6511627907,215,0,0,0,66.4,1,83,BENIGN
2,2,11842.3169750603,128.7208366854,31075,0,0,0,82,1,102.5,BENIGN
8,6,142.3548144,0.170967436,81886939,0,0,1,777.5333333,0,833.0714286,DDoS
2,0,771.7041800643,128.6173633441,15550,0,0,1,6,0,9,BENIGN
8,5,115.711721,0.129042839,100741739,0,0,1,833.0714286,0,897.1538462,DDoS
6,5,4.9479158202,0.1761393981,62450537,0,1,1,29.5833333333,0,32.2727272727,BENIGN
5,0,4.398283321,0.73304722,6820843,0,0,1,6,0,7.2,DDoS
1,1,3528.2587389742,65.3381247958,30610,0,0,0,51.3333333333,1,77,BENIGN
3,4,19949.47893,12.00432842,583123,0,0,0,1454.125,1,1661.857143,DDoS
3,4,10091.17887,6.072230044,1152789,0,0,0,1454.125,1,1661.857143,DDoS
4,0,7.110462216,1.185077036,3375308,0,0,1,6,0,7.5,DDoS
2,2,1386363.63636364,22727.2727272727,176,0,0,0,55.4,1,69.25,BENIGN
3,5,163847.3781,112.6776433,70999,0,0,0,1292.555556,1,1454.125,DDoS
1,1,255319.14893617,42553.1914893617,47,0,0,1,6,1,9,BENIGN
5,0,22.72742769,3.787904615,1319991,0,0,1,6,0,7.2,DDoS
1,1,5659.3840484338,65.8067912609,30392,0,0,0,72.3333333333,1,108.5,BENIGN
13,8,10728.4243238677,33.161158493,633271,0,0,0,308.8181818182,0,323.5238095238,BENIGN
2,2,1282608.69565217,21739.1304347826,184,0,0,0,54.2,1,67.75,BENIGN
8,6,920.8884498705,2.3712411805,5904081,0,0,0,362.4666666667,0,388.3571428571,BENIGN
1,1,5724.2120936389,33.0879311771,60445,0,0,0,134.6666666667,1,202,BENIGN
2,2,958.9173382759,6.7768009772,590249,0,0,0,123,1,153.75,BENIGN
3,4,356208.4495,214.454214,32641,0,0,0,1453.375,1,1661,DDoS
2,0,9250000,500000,4,0,1,1,22.6666666667,0,34,BENIGN
3,3,16489.57896,8.509286468,705112,0,0,0,1661,1,1937.833333,DDoS
2,2,1058201.05820106,21164.0211640212,189,0,0,0,48.4,1,60.5,BENIGN
1,1,5978.6846893683,64.9857031453,30776,0,0,0,76.6666666667,1,115,BENIGN
9,6,148.575442,0.191085624,78498841,0,0,1,729.3125,0,777.9333333,DDoS
8,6,143.5911389,0.172363538,81223675,0,0,1,777.9333333,0,833.5,DDoS
3,5,22564.12446,15.5253286,515287,0,0,0,1291.888889,1,1453.375,DDoS
3,6,19923.00025,15.41365101,583898,0,0,0,1163.3,2,1292.555556,DDoS
3,4,2614.309983156,16.8200090828,416171,0,0,0,136,1,155.4285714286,BENIGN
3,1,145.2771594983,1.332817977,3001160,0,0,1,129.6,0,162,BENIGN
2,2,1768707.4829932,27210.8843537415,147,0,0,0,62.2,1,77.75,BENIGN
2,0,2.3112896065,0.0624672867,32016758,0,1,1,37,0,55.5,BENIGN
8,5,139.7434725,0.155763109,83460070,0,0,1,833.5,0,897.6153846,DDoS
4,0,7.299358873,1.216559812,3287960,0,0,1,6,0,7.5,DDoS
19,23,3499.2865818426,24.7632748841,1696060,0,0,0,138.023255814,1,141.3095238095,BENIGN
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
8,5,119.5215831,0.133291634,97530502,0,0,1,833.0714286,0,897.1538462,DDoS
3,5,11821.62586,8.129717777,984044,0,0,0,1292.555556,1,1454.125,DDoS
10,5,11702.603560884,89.4694461841,167655,0,0,0,122.625,0,130.8,BENIGN
3,5,774926.6862,533.191149,15004,0,0,0,1291.888889,1,1453.375,DDoS
4,0,3.972300487,0.662050081,6041839,0,0,1,6,0,7.5,DDoS
3,6,73096.86135,56.55220082,159145,0,0,0,1163.3,2,1292.555556,DDoS
8,6,148.5373253,0.178392601,78478591,0,0,1,777.5333333,0,833.0714286,DDoS
8,8,869.3175149786,3.1454274626,5086749,0,0,0,260.1176470588,1,276.375,BENIGN
3,6,6135.286414,4.74663266,1896081,0,0,0,1163.3,2,1292.555556,DDoS
3,5,24036.11719,16.52960866,483980,0,0,0,1292.555556,1,1454.125,DDoS
8,5,121.9606768,0.135941764,95629184,0,0,1,833.5,0,897.6153846,DDoS
2,0,108108.108108108,18018.018018018,111,0,0,1,6,0,9,BENIGN
3,6,365870.5434,283.2058907,31779,0,0,0,1162.7,2,1291.888889,DDoS
3,7,519851.5604,447.1072163,22366,0,0,0,1057,2,1162.7,DDoS
5,0,4.096242026,0.682707004,7323786,0,0,1,6,0,7.2,DDoS
9,6,116.2178126,0.149469878,100354668,0,0,1,729.3125,0,777.9333333,DDoS
3,5,9885.517763,6.801766759,1176165,0,0,0,1291.888889,1,1453.375,DDoS
2,2,1439024.3902439,24390.243902439,164,0,0,0,54.2,1,67.75,BENIGN
3,7,6569.966786,5.647697744,1770633,0,0,0,1057.545455,2,1163.3,DDoS
7,3,132.1510198872,1.7411201566,5743429,0,0,0,69,0,75.9,BENIGN
8,6,145.349665,0.174474433,80240983,0,0,1,777.9333333,0,833.5,DDoS
3,5,99463.05511,68.40062245,116958,0,0,0,1292.555556,1,1454.125,DDoS
5,0,3.006196372,0.501032729,9979388,0,0,1,6,0,7.2,DDoS
3,4,12060.82146,7.257435761,964528,0,0,0,1454.125,1,1661.857143,DDoS
5,0,3.358408329,0.559734722,8932803,0,0,1,6,0,7.2,DDoS
1,1,5213.7305699482,64.7668393782,30880,0,0,0,69.6666666667,1,104.5,BENIGN
54,31,210.8114414673,0.7337826587,115838115,0,0,0,283.9534883721,0,287.2941176471,BENIGN
3,4,184264.7152,110.8787936,63132,0,0,0,1454.125,1,1661.857143,DDoS
3,2,0,0.2960943731,16886508,0,0,1,0,0,0,BENIGN
10,7,29247.5744441015,114.0648693622,149038,0,0,0,242.1666666667,0,256.4117647059,BENIGN
1,1,0,39215.6862745098,51,0,0,1,0,1,0,BENIGN
2,0,0,500000,4,0,0,1,0,0,0,BENIGN
2,5,316226.2919,190.4813736,36749,0,0,0,1452.625,2,1660.142857,DDoS
3,4,24027.29444,14.46555957,483908,0,0,0,1453.375,1,1661,DDoS
4,0,11.63370128,1.938950214,2062972,0,0,1,6,0,7.5,DDoS
4,0,2.405349497,0.400891583,9977760,0,0,1,6,0,7.5,DDoS
1,1,0,34482.7586206897,58,0,0,1,0,1,0,BENIGN
4,0,2.629916217,0.43831937,9125766,0,0,1,6,0,7.5,DDoS
7,6,1162.562939,1.297169188,10021823,0,0,1,832.6428571,0,896.6923077,DDoS
6,0,4.460561942,0.74342699,8070732,0,0,1,6,0,7,DDoS
14,14,80.661977049,0.4273482228,65520338,0,0,0,182.2413793103,1,188.75,BENIGN
4,4,5.5651912591,0.1159414846,69000324,0,0,0,48,1,54,BENIGN
3,5,199708.0041,137.4098248,58220,0,0,0,1291.888889,1,1453.375,DDoS
2,0,250000,41666.6666666667,48,0,0,1,6,0,9,BENIGN
5,1,40.6559816914,1.5438980389,3886267,0,1,1,28.4285714286,0,33.1666666667,BENIGN
2,0,250000,41666.6666666667,48,1,0,0,6,0,9,BENIGN
3,6,69890.17859,54.09921797,166361,0,0,0,1162.7,2,1291.888889,DDoS
1,1,134831.460674157,22471.9101123596,89,0,0,1,6,1,9,BENIGN
3,1,0,201.0757552908,19893,0,0,1,0,0,0,BENIGN
8,6,120.511091,0.144658773,96779474,0,0,1,777.9333333,0,833.5,DDoS
1,1,0,39215.6862745098,51,0,0,1,0,1,0,BENIGN
8,7,480.3432853346,1.3922993778,10773545,0,0,0,323.4375,0,345,BENIGN
2,0,0,355.5555555556,5625,0,0,1,0,0,0,BENIGN
2,0,173.8047303854,28.9674550642,69043,0,0,1,6,0,9,BENIGN
5,0,8.285141427,1.380856905,3620940,0,0,1,6,0,7.2,DDoS
1,1,3902.8907852087,66.1506912747,30234,0,0,0,56.3333333333,1,84.5,BENIGN
9,6,783.6066126287,2.633086736,5696736,0,0,0,279,0,297.6,BENIGN
5,0,15.02242849,2.503738081,1997014,0,0,1,6,0,7.2,DDoS
8,5,124.2128478,0.138452115,93895279,0,0,1,833.5,0,897.6153846,DDoS
3,4,10051.1073253833,54.2047390429,129140,0,0,0,162.25,1,185.4285714286,BENIGN
8,5,139.165682,0.155119083,83806581,0,0,1,833.5,0,897.6153846,DDoS
8,6,131.4714664,0.157896588,88665627,0,0,1,777.5333333,0,833.0714286,DDoS
9,6,114.4385946,0.147105915,101967348,0,0,1,729.6875,0,778.3333333,DDoS
1,1,1702.0151528922,16.5244189601,121033,0,0,0,85.3333333333,1,128,BENIGN
2,2,9404.910528506,166.4585934249,24030,0,0,0,52,1,65,BENIGN
10,5,15592.2980326496,196.2118041021,76448,0,0,0,74.5,0,79.4666666667,BENIGN
3,6,9996.492157,7.737888485,1163108,0,0,0,1162.7,2,1291.888889,DDoS
9,11,4539.3084798146,19.511319492,1025046,0,0,0,221.5714285714,1,232.65,BENIGN
2,0,10333333.3333333,666666.666666667,3,0,1,1,20.6666666667,0,31,BENIGN
1,1,4760.3521356374,65.2103032279,30670,0,0,0,70.3333333333,1,105.5,BENIGN
4,0,6.499240807,1.083206801,3692739,0,0,1,6,0,7.5,DDoS
1,1,7426.3932702419,65.7202944269,30432,0,0,0,91.6666666667,1,137.5,BENIGN
3,5,8264.750516,5.683658912,1407544,0,0,0,1292.555556,1,1454.125,DDoS
14,9,15782.5068730272,54.4632645281,422303,0,0,0,277.7083333333,0,289.7826086957,BENIGN
3,6,12045.0865,9.318815309,965788,0,0,0,1163.3,2,1292.555556,DDoS
3,5,10363.63134,7.127056713,1122483,0,0,0,1292.555556,1,1454.125,DDoS
2,2,2.6725720703,0.0414352259,96536218,0,0,0,61.8,1,77.25,BENIGN
9,11,5900.7487216947,25.3632010389,788544,0,0,0,221.5714285714,1,232.65,BENIGN
1,1,0,20618.5567010309,97,0,0,1,0,1,0,BENIGN
8,5,135.1881671,0.150763161,86227961,0,0,1,833.0714286,0,897.1538462,DDoS
2,2,4606.9680391592,115.174200979,34730,0,0,0,38.4,1,48,BENIGN
14,14,134.8786782226,0.4624223081,60550712,0,0,0,281.6206896552,1,291.6785714286,BENIGN
5,0,4.921378517,0.820229753,6095853,0,0,1,6,0,7.2,DDoS
8,5,148.8673686,0.165932933,78344906,0,0,1,833.5,0,897.6153846,DDoS
3,5,73776.46992,50.73598894,157679,0,0,0,1292.555556,1,1454.125,DDoS
2,2,975124.378109453,19900.4975124378,201,0,0,0,46.2,1,57.75,BENIGN
2,0,9250000,500000,4,0,1,1,24.6666666667,0,37,BENIGN
2,0,0,9569.3779904306,209,0,0,1,0,0,0,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
1,1,1857.5691086905,12.9447324647,154503,0,0,0,109.3333333333,1,164,BENIGN
5,1,35.2813168469,1.1695464148,5130194,0,1,1,32.4285714286,0,37.8333333333,BENIGN
2,2,1362126.24584718,13289.0365448505,301,0,0,0,89.6,1,112,BENIGN
7,5,289.28881058,2.7120825992,4424644,0,0,0,98.4615384615,0,106.6666666667,BENIGN
1,1,285714.285714286,47619.0476190476,42,0,0,1,6,1,9,BENIGN
1,1,461538.461538462,76923.0769230769,26,0,0,1,6,1,9,BENIGN
1,1,1267.1837800476,19.1997542431,104168,0,0,0,57.6666666667,1,86.5,BENIGN
2,0,645833.333333333,41666.6666666667,48,0,1,1,20.6666666667,0,31,BENIGN
4,0,3.232953277,0.538825546,7423553,0,0,1,6,0,7.5,DDoS
